population,pc,pm,sel,cros,ss,best_fit,final_diversity,final_exploration,final_exploitation,runtime
200,0.75,0.25,roulette,one_point,False,-0.5952534078229548,2.24367635372539,97.38820615390556,2.6117938460944288,390.76701859990135
50,0.75,0.25,roulette,multi_points,False,-0.5952674481052597,2.1015157380913765,93.28061995386835,6.719380046131633,98.0380183000816
200,0.75,0.05,roulette,uniform,False,-0.5952738711451493,2.176154968980984,94.40524902104085,5.594750978959155,381.345910799806
200,0.75,0.05,roulette,one_point,False,-0.5952779802409619,2.189445775865748,95.09266277048113,4.907337229518888,385.3910048002144
200,0.95,0.05,roulette,uniform,False,-0.5952798646084281,2.0143571213564737,87.57359059676753,12.42640940323247,396.2051712999819
200,0.75,0.25,roulette,arithmetic,False,-0.59528212843285,0.0094813251552587,0.455732432291365,99.54426756770864,389.3082034996478
50,0.95,0.25,tournament,arithmetic,False,-0.595282878923558,0.0037361270266366,0.2087136235284551,99.79128637647156,96.84968230011872
50,0.95,0.025,roulette,one_point,False,-0.5952869430124806,1.7411999529391378,78.15133367390587,21.848666326094133,96.3931454998674
200,0.95,0.25,roulette,uniform,False,-0.5952874377797504,2.2597788182235554,97.85751475857496,2.1424852414250357,395.35550700011663
200,0.75,0.025,roulette,uniform,False,-0.5952947721525915,2.134260826850205,92.8586369830942,7.141363016905814,382.3389215002535
200,0.95,0.025,roulette,uniform,False,-0.5953011374345942,2.0406499574194075,88.50410733116043,11.495892668839574,383.87403710000217
50,0.95,0.05,roulette,multi_points,False,-0.5953028537642868,1.9299486102677383,86.47878291818397,13.521217081816031,98.19178509968332
200,0.95,0.25,roulette,one_point,False,-0.5953077605579653,2.248298611493914,97.47761866789058,2.5223813321094184,403.7772626997903
200,0.95,0.025,roulette,multi_points,False,-0.5953164021042856,2.0471013500075377,88.98376909175873,11.016230908241267,378.4295531000244
200,0.95,0.025,roulette,one_point,False,-0.5953182608990377,2.043154279658471,88.83881995886544,11.161180041134555,396.6350622997852
200,0.95,0.025,roulette,multi_points,False,-0.595318891182061,2.0201491927032085,87.81606809790269,12.183931902097314,403.3664090000093
200,0.95,0.25,roulette,one_point,False,-0.5953252387944147,2.0326603210270666,88.26025591015136,11.739744089848642,389.425735100056
50,0.75,0.05,roulette,one_point,False,-0.5953285344995749,1.4146268275860776,63.13697712675484,36.86302287324517,107.70531999995
200,0.75,0.025,roulette,uniform,False,-0.595335427736344,2.1058785033191314,91.26999869413376,8.730001305866253,383.95296630018856
50,0.75,0.025,roulette,uniform,False,-0.5953358088183442,1.673080902321628,74.66422612692705,25.335773873072952,95.7753682001494
50,0.95,0.025,tournament,arithmetic,False,-0.595338699669776,0.0036124357314144,0.1877992437558957,99.81220075624412,99.12528560019564
200,0.75,0.25,roulette,multi_points,False,-0.5953464776875355,1.9801101173822395,85.84299630870412,14.157003691295884,403.98278549988754
50,0.75,0.025,roulette,uniform,False,-0.5953472997871972,1.3030168302548994,58.61009297347499,41.38990702652501,101.63433570007328
50,0.95,0.05,roulette,one_point,False,-0.5953481057507242,1.522223481801461,67.7821389349488,32.2178610650512,100.13051759963857
200,0.95,0.025,roulette,uniform,False,-0.5953498226858702,2.1219886650912887,92.04746247438322,7.952537525616776,398.2847574999323
50,0.75,0.25,tournament,arithmetic,False,-0.5953570234060874,1.7445399839133937,87.14427244279523,12.855727557204771,94.02706840028986
200,0.95,0.05,roulette,multi_points,False,-0.5953614551103696,2.194115285780241,95.48012814130584,4.519871858694174,406.1856760996161
200,0.75,0.05,roulette,arithmetic,False,-0.5953687742589058,0.0207373959404607,1.0017668304409535,98.99823316955904,390.8550977999112
50,0.75,0.05,roulette,uniform,False,-0.5953729392988499,1.3161354379166386,58.94999058630679,41.05000941369321,96.64638089959044
50,0.75,0.25,roulette,uniform,False,-0.5953762189482079,1.5587755629513134,69.91542020856954,30.084579791430457,98.893388699973
200,0.75,0.25,roulette,one_point,False,-0.5953772000227124,2.2844003742922165,99.23831964326236,0.7616803567376422,383.9603798001772
50,0.75,0.05,roulette,one_point,False,-0.5953817349369968,1.676355483675696,74.92977437638648,25.070225623613524,101.89556159987114
200,0.75,0.025,roulette,one_point,False,-0.5954060914986947,2.132075183618294,92.55063451798009,7.449365482019928,423.4268923001364
50,0.95,0.05,roulette,uniform,False,-0.5954089913540063,1.618817567793482,72.8834773591555,27.116522640844494,100.38131669978613
200,0.95,0.025,roulette,multi_points,False,-0.5954104934225295,2.148005186203392,93.16591912003884,6.834080879961164,403.8470908999443
50,0.75,0.05,roulette,uniform,False,-0.5954109120185435,1.6611264786426174,73.84578731992536,26.15421268007464,98.65882959973533
200,0.75,0.25,roulette,uniform,False,-0.5954127587395389,1.9975303884146167,86.77290655429567,13.227093445704329,393.5451705002925
200,0.75,0.025,roulette,multi_points,False,-0.5954209693489247,2.0512396056570674,89.22321221083364,10.776787789166365,436.0882364001591
50,0.75,0.025,roulette,uniform,False,-0.595424349245167,1.2914240280757654,57.709586094475455,42.29041390552455,94.92070469993632
50,0.95,0.25,roulette,uniform,False,-0.5954273192099993,1.4803554661655338,66.00209811701919,33.99790188298081,102.8351981996093
200,0.75,0.25,roulette,uniform,False,-0.595433609288633,2.024862924231116,88.05341215815544,11.94658784184456,391.1888963998063
50,0.75,0.25,roulette,multi_points,False,-0.5954363122058494,1.1499460127017491,51.4836681939064,48.5163318060936,96.57299250049982
50,0.95,0.05,tournament,arithmetic,False,-0.5954379913753212,0.5702812945469572,28.20103871184355,71.79896128815645,99.8894715999486
200,0.95,0.25,roulette,multi_points,False,-0.5954400030872422,2.006149069777466,87.25158160724598,12.74841839275402,386.0264950005803
200,0.75,0.05,roulette,uniform,False,-0.5954443359807339,1.8895116440217583,81.95598602126579,18.044013978734213,383.2106509995647
50,0.75,0.05,roulette,one_point,False,-0.5954446701928129,1.829395770525236,81.60311954956157,18.39688045043843,98.79777269961778
200,0.75,0.025,roulette,multi_points,False,-0.5954450193835078,1.9914822468422544,86.52633861097337,13.473661389026631,381.8121759998612
200,0.95,0.25,roulette,one_point,False,-0.5954451664439312,2.028883157603381,88.01928866195624,11.98071133804376,387.23879700002726
200,0.75,0.25,roulette,one_point,False,-0.5954471663174132,2.000695964655823,86.76702893285922,13.23297106714078,388.0088089001365
200,0.75,0.025,roulette,multi_points,False,-0.5954549244380671,2.116784266175177,92.17084814218455,7.829151857815447,379.527548200218
200,0.75,0.025,roulette,uniform,False,-0.5954629541239422,2.0559297012106894,89.33377590993396,10.666224090066038,378.2273506998317
50,0.75,0.25,roulette,one_point,False,-0.5954661014777309,1.410055424974876,63.42067703567144,36.57932296432856,100.54036579991224
200,0.95,0.025,roulette,one_point,False,-0.5954675503834566,2.1717070001913195,94.37934632468232,5.620653675317684,393.7056663996773
50,0.95,0.025,roulette,multi_points,False,-0.5954718397978278,1.6008005654818769,72.02329128305216,27.97670871694784,97.37088750035036
50,0.95,0.25,roulette,multi_points,False,-0.5954718858715631,2.073138463910241,92.02151322986408,7.978486770135916,100.4819987002993
50,0.75,0.05,tournament,arithmetic,False,-0.5954739433938259,0.0033940476624229,0.1626328199509373,99.83736718004906,99.25546010024846
200,0.95,0.25,roulette,uniform,False,-0.5954882048010469,1.7794862151869055,77.2284654643178,22.771534535682207,393.53754430043045
50,0.75,0.25,roulette,multi_points,False,-0.595489989344814,1.3021329469157767,58.34651502407887,41.65348497592113,99.38240439980292
50,0.75,0.05,roulette,uniform,False,-0.5954908982855354,1.6896014250751916,75.56244182193171,24.437558178068286,98.63424010050949
50,0.95,0.25,tournament,arithmetic,False,-0.5954950520967006,0.0038088058963826,0.2030817014124668,99.79691829858751,98.7019733999623
50,0.75,0.25,roulette,uniform,False,-0.5954975426972768,2.113308948380762,93.88884226025482,6.111157739745181,98.76198899943849
50,0.95,0.05,roulette,multi_points,False,-0.59550156213485,1.18632659706919,53.01043089273573,46.98956910726427,96.9383958003018
200,0.75,0.05,roulette,one_point,False,-0.5955027682064342,1.9761007952582084,85.85047778446425,14.149522215535754,384.60436740040313
200,0.75,0.025,roulette,arithmetic,False,-0.5955036206277025,0.018214448933089,0.8700977748947373,99.12990222510528,376.98105340008624
50,0.95,0.25,tournament,multi_points,False,-0.595521514302108,0.0111245536985229,0.5195035289758402,99.48049647102415,102.15855120006016
50,0.95,0.025,tournament,arithmetic,False,-0.5955272802245872,0.3635604185295646,18.157953370076733,81.84204662992326,101.6564604002051
200,0.95,0.25,roulette,multi_points,False,-0.5955319239883787,2.002822775750374,86.94452103943325,13.055478960566743,381.9162710999372
200,0.75,0.025,roulette,uniform,False,-0.59554507794155,1.9818354667129232,86.11257688484741,13.887423115152586,377.2551602998283
50,0.95,0.05,roulette,one_point,False,-0.5955602150149633,1.2801326344108035,57.63539955267535,42.364600447324655,96.26880249986424
200,0.75,0.25,roulette,one_point,False,-0.5955604210229973,2.0595881158423204,89.7574144598645,10.242585540135494,381.7756967000896
50,0.95,0.025,roulette,uniform,False,-0.5955722901646863,1.131294524496012,50.55551088309532,49.44448911690468,99.1463884001132
50,0.75,0.025,tournament,arithmetic,False,-0.5955774177268837,0.0059652864997593,0.3008359620613213,99.69916403793869,98.26545580022504
50,0.75,0.25,tournament,arithmetic,False,-0.5955805681599996,0.008783351369215,0.4489490134796828,99.55105098652032,96.6668837000616
50,0.75,0.25,roulette,multi_points,False,-0.5955931044953112,1.7013671220971631,75.76421643129699,24.235783568703013,97.76749010023195
50,0.95,0.25,roulette,arithmetic,False,-0.5955931471424806,0.0060955738979338,0.2915296771005633,99.70847032289944,96.95060150057544
200,0.75,0.05,roulette,one_point,False,-0.5956048714200985,2.2189089017489985,96.46602733107868,3.533972668921308,382.0723382002907
50,0.75,0.25,roulette,uniform,False,-0.5956098056022688,0.5943593311273899,26.94782080868406,73.05217919131594,96.65471250051633
50,0.95,0.05,roulette,one_point,False,-0.595610971307948,1.418565606078359,63.777357950072776,36.22264204992722,94.78480810008476
50,0.95,0.25,roulette,multi_points,False,-0.5956219243798818,1.02779026820148,45.99869435009092,54.001305649909085,105.34910820040386
200,0.95,0.05,roulette,arithmetic,False,-0.5956220593144238,0.0054379779928062,0.26960390077859,99.7303960992214,390.6604433998
200,0.75,0.025,roulette,one_point,False,-0.5956230098342872,2.163970945817113,94.01282140075496,5.987178599245041,393.6836707999464
200,0.75,0.05,roulette,arithmetic,False,-0.5956278622886982,0.507140471796728,24.188068557089757,75.81193144291025,386.46564459986985
50,0.75,0.25,tournament,arithmetic,False,-0.5956333089837336,0.0037779734404244,0.1888027149144831,99.81119728508553,97.30617670028003
200,0.95,0.05,roulette,arithmetic,False,-0.5956354898329324,0.3609136747526166,17.836325297505503,82.16367470249449,391.29550060036127
200,0.75,0.025,roulette,one_point,False,-0.5956379110978087,2.0444212198842533,88.78532836521114,11.214671634788855,398.6773514999077
200,0.75,0.025,roulette,one_point,False,-0.5956435523005325,2.0472660346545597,88.86934595735619,11.130654042643812,385.143500499893
200,0.95,0.025,roulette,arithmetic,False,-0.595645665429399,0.2501749711570435,12.175262967588624,87.82473703241138,396.3861508000409
200,0.75,0.25,roulette,multi_points,False,-0.5956538700553268,2.044630660589603,88.82306291115127,11.176937088848732,384.8290931999218
50,0.95,0.025,tournament,arithmetic,False,-0.5956604121620505,0.3541137342628474,18.741272193099416,81.25872780690058,96.07706440007314
200,0.95,0.25,roulette,arithmetic,False,-0.5956632151452578,0.0082482546156155,0.4199163349005011,99.5800836650995,397.9933488994138
50,0.95,0.05,roulette,one_point,False,-0.5956662362925293,1.6565185593771312,73.51269211597108,26.48730788402892,97.41319910006132
50,0.75,0.05,roulette,multi_points,False,-0.5956705341721789,1.8575758182609652,82.47405447808642,17.525945521913584,99.19226330018137
50,0.75,0.25,roulette,uniform,False,-0.5956715484358635,1.4596851362142886,65.68586850723347,34.314131492766535,101.64320330019108
200,0.95,0.05,roulette,multi_points,False,-0.5956821894062643,2.0005254574717823,86.95993061019949,13.040069389800507,408.64591720025055
200,0.95,0.25,roulette,arithmetic,False,-0.5956913908050817,0.0225091823795925,1.131128003089316,98.86887199691068,402.91683949995786
50,0.95,0.05,roulette,uniform,False,-0.5956932322453812,1.7250186072674698,76.6195380120985,23.380461987901494,97.0351335001178
50,0.95,0.25,tournament,arithmetic,False,-0.5956945791412336,1.5853534768963815,78.34523975563218,21.65476024436782,101.58784669998568
50,0.75,0.025,roulette,one_point,False,-0.5956954096064869,1.556786396444289,69.3874713112903,30.612528688709705,93.46441160037648
200,0.95,0.05,roulette,one_point,False,-0.5956960588212356,2.006643559555165,87.2071994015465,12.792800598453496,408.9573173999088
50,0.75,0.05,roulette,multi_points,False,-0.5956961800071006,1.2778043404163335,57.08793026888513,42.91206973111487,104.28484630025925
200,0.95,0.25,roulette,arithmetic,False,-0.5957096882070755,1.434192286282738,70.54165611446878,29.45834388553122,400.0996471999679
50,0.95,0.025,roulette,multi_points,False,-0.5957109615222902,1.1028393622254804,49.46377155346298,50.53622844653702,95.62128000042868
200,0.95,0.025,roulette,arithmetic,False,-0.5957160823837836,0.3465595987954529,17.259756421366184,82.74024357863382,400.1775612999918
50,0.95,0.05,tournament,arithmetic,False,-0.5957204455034018,0.0065026394542435,0.3516967873855051,99.6483032126145,99.48523810016924
50,0.75,0.025,roulette,multi_points,False,-0.5957264305133454,1.5216296697924927,68.28329974155885,31.71670025844115,95.28370360017288
50,0.95,0.05,tournament,arithmetic,False,-0.5957301303045303,0.0047155423940292,0.2508677299228088,99.7491322700772,97.57184839982074
50,0.95,0.05,roulette,multi_points,False,-0.5957308510865134,1.936359775926189,86.34954801540489,13.650451984595108,97.43341970001347
50,0.95,0.25,roulette,arithmetic,False,-0.5957353262932195,1.283932057391456,61.32079719883061,38.6792028011694,99.56090810045134
50,0.75,0.025,roulette,multi_points,False,-0.5957353996095895,1.404652983276388,63.153561835949965,36.84643816405004,95.37001799966674
200,0.75,0.05,roulette,one_point,False,-0.595735637924459,2.0058620156034963,87.12578353180469,12.874216468195314,384.1869931999827
200,0.75,0.05,roulette,multi_points,False,-0.5957357075823294,2.018646971544179,87.668743555763,12.331256444237,382.1782701001503
200,0.75,0.25,roulette,arithmetic,False,-0.5957357638787161,0.0138646974389174,0.6808510465583569,99.31914895344164,387.6627620002255
50,0.75,0.25,tournament,arithmetic,False,-0.5957613502096736,1.7686438241670983,87.70657927715096,12.293420722849037,98.21226659987587
50,0.75,0.05,roulette,one_point,False,-0.5957904890762733,1.2754550998836212,57.0353697531168,42.9646302468832,97.55050219991244
50,0.75,0.025,roulette,arithmetic,False,-0.5957906450746797,0.2129558220624141,9.819948490277437,90.18005150972256,100.6954197002342
200,0.75,0.05,roulette,multi_points,False,-0.5957940277415593,1.9864686466339867,86.35018652943786,13.649813470562137,389.66559720027726
200,0.75,0.025,roulette,arithmetic,False,-0.5957941068650094,0.3541848957130038,17.08154059388875,82.91845940611125,395.7287206000183
50,0.95,0.05,roulette,arithmetic,False,-0.5958153531212185,0.0071017720178202,0.334759395433938,99.66524060456608,96.825248000212
50,0.95,0.05,tournament,arithmetic,False,-0.5958161672397317,0.5367366213843351,29.530441981690085,70.46955801830991,97.18789039982948
200,0.95,0.025,roulette,one_point,False,-0.5958194183113927,2.020661662535492,87.88328380925267,12.116716190747326,395.41494029958267
200,0.75,0.025,roulette,arithmetic,False,-0.5958206354442622,0.0160613786612318,0.776930084436521,99.22306991556349,380.3772065000376
200,0.95,0.025,roulette,arithmetic,False,-0.5958206488592626,0.0015423714929785,0.0762494207905723,99.92375057920944,399.8294295002706
50,0.95,0.05,roulette,multi_points,False,-0.5958209480599923,1.4717618798148029,65.86489679104758,34.135103208952415,97.60567670001184
200,0.95,0.025,roulette,arithmetic,False,-0.5958280166278754,0.0094572895558138,0.4743913039647911,99.5256086960352,387.8104556000326
50,0.75,0.025,tournament,arithmetic,False,-0.5958308139008577,0.0037285649469354,0.1957660443848859,99.80423395561512,96.40196449973156
50,0.95,0.025,roulette,multi_points,False,-0.5958386601385175,1.7302513221498748,77.33765180188543,22.66234819811457,96.37039319996256
50,0.95,0.025,roulette,one_point,False,-0.5958436976736979,1.028397982549158,45.95182830987719,54.04817169012281,97.2569979998516
200,0.95,0.25,roulette,arithmetic,False,-0.5958472955194667,1.4086591596502525,68.48703282296074,31.512967177039258,409.9244212000631
50,0.95,0.025,roulette,one_point,False,-0.5958537697661831,1.6817443323450196,75.42314308513608,24.576856914863924,97.83699430013075
50,0.75,0.05,roulette,arithmetic,False,-0.5958553710729226,0.4485737742129332,20.81379822906094,79.18620177093906,97.44163460005076
50,0.75,0.025,roulette,arithmetic,False,-0.5958626939388642,0.0094760758661188,0.4440009514483438,99.55599904855166,92.21163830009756
50,0.95,0.025,roulette,uniform,False,-0.5958631903438667,1.4913880493066665,66.6856463369453,33.3143536630547,97.58779729995877
50,0.95,0.25,roulette,one_point,False,-0.5958784158077123,1.296020226812316,58.09620141393099,41.90379858606901,100.13441159995271
50,0.75,0.25,roulette,arithmetic,False,-0.5958802341035028,1.516981212650228,70.84392103890667,29.15607896109333,103.83524419995956
50,0.75,0.025,roulette,multi_points,False,-0.5958819823618675,1.6994779747588884,76.00825592043857,23.99174407956143,99.06275480007751
50,0.95,0.25,tournament,arithmetic,False,-0.5958858072660541,1.5359097216579387,82.45309537452849,17.546904625471512,100.00523740006612
200,0.75,0.25,roulette,arithmetic,False,-0.5959015675396099,1.5902239446309083,76.42750735961205,23.57249264038795,393.65586160018574
200,0.75,0.25,roulette,arithmetic,False,-0.5959318593070669,1.6135022473616645,77.74610889033532,22.25389110966468,406.9630069003906
50,0.95,0.025,roulette,arithmetic,False,-0.5959332818524854,0.0074583519544746,0.3667484121518624,99.63325158784814,98.91503960022236
50,0.75,0.025,roulette,one_point,False,-0.5959500874400027,1.5892308663534611,71.18545116756066,28.814548832439343,92.35206789989024
50,0.95,0.25,roulette,multi_points,False,-0.5959502915119381,1.3219988164143162,58.801064927660526,41.198935072339474,108.3586941001704
50,0.75,0.025,roulette,arithmetic,False,-0.5959597875633753,0.0085273581052897,0.4111053486805644,99.58889465131944,98.17617640015668
50,0.75,0.025,roulette,multi_points,False,-0.5959630362756239,1.2917987995060642,57.74275036679419,42.25724963320581,95.61277310014702
200,0.75,0.05,roulette,arithmetic,False,-0.5959729515154203,0.0158210771365579,0.743470361528706,99.25652963847128,389.87664669996593
200,0.95,0.05,roulette,arithmetic,False,-0.5959778722167408,0.0115698309774171,0.5840045615647286,99.41599543843527,397.6780278002843
50,0.95,0.025,roulette,arithmetic,False,-0.5959833113519835,0.2539451252636208,12.54473115766697,87.45526884233303,99.61226460011676
50,0.95,0.025,roulette,one_point,False,-0.5959857302109219,1.3950178679115193,62.85751068246604,37.14248931753396,96.31138210045174
50,0.75,0.05,roulette,arithmetic,False,-0.5960212906913844,0.0104025077647975,0.4976273444086766,99.50237265559132,98.71158989984542
50,0.75,0.25,roulette,arithmetic,False,-0.5960222382715145,0.0089597961510508,0.4249548071584431,99.57504519284156,95.57681579946076
50,0.95,0.05,roulette,arithmetic,False,-0.5960303471984579,0.2712397653609909,13.005360842700034,86.99463915729997,94.96286659978796
50,0.95,0.05,roulette,arithmetic,False,-0.5960438798126086,0.3302383237485283,16.156630113233053,83.84336988676695,100.08694889978506
50,0.75,0.25,roulette,one_point,False,-0.5960484230093847,1.3440922400971254,60.31418447857028,39.68581552142973,99.19892249966506
50,0.95,0.025,roulette,arithmetic,False,-0.5960496492700791,0.2439992436265363,11.723034371898931,88.27696562810107,99.95664870017208
200,0.75,0.05,roulette,arithmetic,False,-0.5960697748556086,0.5928317606074509,28.56392394096381,71.43607605903618,381.5422431998886
50,0.95,0.05,roulette,arithmetic,False,-0.5961166149091912,0.0062724914224491,0.3036278211999952,99.6963721788,102.41337480023503
50,0.75,0.25,roulette,arithmetic,False,-0.5961209147391959,1.4938507482082255,72.48765082598393,27.512349174016062,98.67395369976292
50,0.75,0.025,roulette,one_point,False,-0.5961452278397693,1.0386007325102613,46.3221335784039,53.6778664215961,93.36706690024585
50,0.95,0.025,tournament,arithmetic,False,-0.5961820211779942,0.0046671230592707,0.2414683321076273,99.75853166789236,93.80743440007792
50,0.95,0.25,roulette,one_point,False,-0.5961924441768114,1.4391345999124427,64.265158449149,35.734841550851,96.25934679969214
50,0.75,0.05,roulette,multi_points,False,-0.5962006656416837,1.3230224655672356,59.4783416439321,40.5216583560679,99.4313231999986
50,0.95,0.25,roulette,arithmetic,False,-0.5962093478889132,0.0072496402176007,0.3569127205426404,99.64308727945736,100.76178260031156
50,0.75,0.05,roulette,arithmetic,False,-0.5962215847947485,0.0,0.0,100.0,97.10983569989912
50,0.75,0.025,roulette,arithmetic,False,-0.596224070496352,0.3056214920455039,14.580046259893823,85.41995374010618,95.6550494999392
50,0.75,0.025,roulette,one_point,False,-0.5962276296822402,1.205104600890562,53.87018737539172,46.12981262460828,95.1489325998118
50,0.75,0.05,roulette,arithmetic,False,-0.5962294740582591,0.586970063638918,28.44061995464094,71.55938004535906,95.78238379990216
50,0.95,0.25,roulette,arithmetic,False,-0.5962329593219681,1.461980227331073,72.4058386676886,27.5941613323114,108.04997599998023
50,0.75,0.25,roulette,arithmetic,False,-0.596252468287511,0.0098949615307398,0.4680126377098782,99.53198736229012,98.26588559965604
50,0.95,0.025,roulette,arithmetic,False,-0.5962593193968425,0.0,0.0,100.0,101.80643090012018
200,0.95,0.05,roulette,arithmetic,False,-0.5962822403938437,0.4556210098051559,23.037317008302374,76.96268299169762,394.4867693003034
50,0.75,0.05,tournament,arithmetic,False,-0.5964291583767081,0.005754840852716,0.2838991914445771,99.71610080855542,98.51875799987464
